title,name,position,industry,usage,paid_status,source,date,total,ease,feature,support,value,recommend,comments,pros,cons,overall,recommendations to other buyers
Smooth process,Michelle H.,HR manager,"Program Development, 11-50 employees",Review is based on a free trial,NO,Source: Capterra,"Nov 02, 2018",4,4,4,5,5,9.0,,"Pros: the software is fast and easy integrations are made. the Facebook login button is convenient because it helps me to purchase my orders quickly, without having to look for usernames or passwords. great!","Cons: the software is not entirally mobile proof yet. some columns and fields overlap, however it was clean at every point what the next step was so it didnt interfere with the process at all. just a designer thing :)",,
Top,Louka v.,Consultant,"Government Administration, 201-500 employees",Used the software for: 1-2 years,NO,Source: Capterra,"Mar 10, 2019",4,4,4,3,4,7.0,,Pros: Works everytime and that is the only thing that matters,"Cons: Not much, i've never had problems wirh eventix",,
Amazing,Cheyenne S.,Student,"Government Relations, Self-employed",Used the software for: 1-2 years,NO,Source: Capterra,"Jan 31, 2019",5,5,5,5,5,10.0,,Pros: Easy in use and a safe way to buy your tickets,Cons: Im missing Information on the terms of a group ticket,,
Verry Nice and easy way to order tickets,Bram B.,Barman/-vrouw,,Used the software for: Less than 6 months,NO,Source: Capterra,"Jul 29, 2018",4,5,5,5,5,10.0,,"Pros: Way easier to order youre tickets than buy them at the club self. And were going to starbeach, thats always good","Cons: Nothing! It is a verry easy and fast way to order tickets, i'll recommend everybody to use this. Swalala",,
Easy to use,Naomi v.,Teacher,"Education Management, 11-50 employees",Used the software for: 2+ years,NO,Source: Capterra,"Jan 18, 2019",5,5,4,4,5,9.0,,Pros: The easyness of using the software. You know that it is okay when you used Eventix.,Cons: I do not have complains about Eventix. Never has something gone wrong.,Overall: I bought a lot of tickets with Eventix. It's easy to use and I know that it is always good when I've used this Software.,
Easy,Noor L.,Msc,"Airlines/Aviation, 501-1000 employees",Used the software for: 1-2 years,NO,Source: Capterra,"Sep 15, 2018",5,5,5,5,5,10.0,,Pros: Easy manner to get tickets! No further tips.,Cons: Nothing! Everything went fine so nothing to share,,
Helped me Make My Mom's Day,Cindy L.,Hiring Manager,"Education Management, 51-200 employees",Used the software for: 1-2 years,NGC,Source: Capterra,"Oct 11, 2018",5,5,5,5,5,10.0,,"Pros: This is so great to use. I remember when there was just one ticket conglomerate. Now Eventix makes it easy to search for concerts, etc. in any area and buy tickets that you want, within your budget. Very easy to search and see descriptions and locations.",Cons: None that I can think of. Sometimes the emails are annoying but you can just change your settings.,Overall: It's been great. I check it from time to time.,
Review Eventix,Vera v.,Hostess,"Hospitality, 501-1000 employees",Review is based on a free trial,NO,Source: Capterra,"Nov 05, 2018",5,5,4,5,4,8.0,,"Pros: It's fast, easy to use, and clear. I didn't have any problems or difficulties when buying tickets online with this software","Cons: I don't know if this is different for different events you can buy tickets for, but I think it's better when you have to pay service per order and not per ticket. Moreover, they should also offer group tickets",Overall: Good experience! The software is easy to use when you buy tickets for events online!,
"Fast, Easy, Happy",Frederic Z.,Scientist in pathology,"Hospital & Health Care, 10,001+ employees",Review is based on a free trial,NO,Source: Capterra,"Jan 12, 2019",5,5,5,5,4,9.0,,Pros: I liked the connectivity between the linked sites the most. No long search for data but already ready to use links. Payment options are also really great. Just had to scan the barcorde and it was almost done by itself.,Cons: Can't think of something. I have purchased my tickets between 1 and 2 minutes. Record time.,"Overall: Fast, controlled and protected way to get your tickets and no worries of fake links.",
FANTASTIC,ANN V.,Insurance expert,"Insurance, 10,001+ employees",Used the software for: 6-12 months,NO,Source: Capterra,"Jul 26, 2018",5,5,5,5,5,9.0,,Pros: In less than 2 minutes the booking is done. payement go' easy. the program is very fast and efficient.,Cons: that there's a charge for the payment. The payment already go's automatically and is fully done by the buyer. Why charge then?,,
TOO EASY TO USE,baran i.,Communication professional,"Entertainment, 51-200 employees",Used the software for: Less than 6 months,NO,Source: Capterra,"Mar 03, 2019",5,5,5,5,5,10.0,,Pros: It's so easy to make use of Eventix. Just one or two buttons and you are there!,Cons: Everything works so easy so I on that note I don't have a 'least' thing that I could mention,Overall: Just great!,
Good service,Sana A.,Assistant Accountant,"Accounting, 1001-5000 employees",Review is based on a free trial,NO,Source: Capterra,"Aug 28, 2018",5,5,4,5,5,8.0,,"Pros: Eventix was very easy to use. Normally a lot of tickets websites are not very compatible for mobile phones, however I had no problem using it whatsoever.",Cons: When buying the tickets for every ticket it showed me the option to buy coins with it for drinks. As I was buying 7 tickets it got a bit annoying.,"Overall: I had a very positive experience with Eventix. It was easy to use, clear, and fast.",
fastest way i've ever paid for tickets. done in 30 seconds,Verified Reviewer,Assistant Accountant,Information Services,Source: Capterra,NO,Source: Capterra,"Jul 23, 2018",4,5,5,5,3,9.0,,"Pros: super super fast, no nonsense, straight to the point. the way this works is 3 clicks and you're done. I didn't have to fill in any personal data, as I uploaded it from the link with Facebook account, so I just clicked a few times to walk through the system.","Cons: looks boring, should be more designery/beautiful for extra likability - it's pretty plain and doesn't look mega 'trustable'. I trust a system more if it looks like there is time put in it - it shows commitment to customers. Right now, I only used this system because the ticket provider asked me for it.",,
"Never had problems, Good system",Kim B.,Recruiter,,Used the software for: 2+ years,NO,Source: Capterra,"Jun 28, 2018",5,5,4,5,3,9.0,,Pros: You can pay the tickets very fast compared to other companies. Within 30 seconds the ticket transfer is done,"Cons: I never had any problems buying festival tickets with this site. User friendly site, works very well.",,
Easy to use,Leah L.,QA,"Insurance, 201-500 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Jul 17, 2019",4,4,4,5,3,8.0,,Pros: Used to purchasing tickets and I have no issues. Unlike other companies they seems to be pretty reasonable.,Cons: It can be slow when there is a queue but that's true for all sites for the most part.,,
Processesing time,Martin v.,Cook,"Restaurants, 11-50 employees",Used the software for: Less than 6 months,NO,Source: Capterra,"Jan 19, 2019",5,5,5,5,2,7.0,,"Pros: the speed it works properly, everything i expected",Cons: the price was high the festival itself already costs enough,"Overall: It was quick worked, all i wanted nothing more nothing less",
Decent site,Daniel d.,Application Engineer,"Civil Engineering, 1001-5000 employees",Review is based on a free trial,NO,Source: Capterra,"Jan 09, 2019",5,4,4,5,4,8.0,,"Pros: Worked intuitively, except on IE (which I'm using at work).","Cons: After selecting Sign in using FB, the pop-up was blocked in IE. After allowing the pop-up to appear for Eventix, I was thrown back to the start. If users shouldnt be using IE, let them know!",Overall: Buying tickets for event,
Eventix Evaluating,Verified Reviewer,Application Engineer,"Events Services, 1-10 employees",Source: Capterra,NGC,Source: Capterra,"May 21, 2019",5,5,4,5,4,9.0,,"Pros: Modification customization is easy to arrange. Moreover, both are well-organized pulling and importing data is great.",Cons: There is no autosave if the client does not remember to press save button that might occur extra deals to consider.,Overall: Eventix should be developed and additional features would be great for email integration.,
Eventix is safe & easy to use,Julia V.,Strategy consultant,"Financial Services, 501-1000 employees",Used the software for: 2+ years,NO,Source: Capterra,"Dec 13, 2018",4,5,4,3,3,8.0,,Pros: I like eventix while its really user-friendly and it gives me a safe feeling for doing payments,Cons: That you have to pay extra for creditcard,Overall: Never had any problem with eventix always succeeded payments,
Party,Naud W.,Employee,"Consumer Goods, 10,001+ employees",Used the software for: 2+ years,NO,Source: Capterra,"Dec 04, 2018",5,4,5,3,3,8.0,,Pros: Clear and easy to spot out the events that you want to attend,Cons: Sometimes a bit crouded on the homepage,"Overall: The problem of searching endlessly for a good event is over when you use Eventix, so for me that's a plus",
Easy,Katrien D.,Consulent,"Professional Training & Coaching, 51-200 employees",Review is based on a free trial,NO,Source: Capterra,"Aug 11, 2018",5,5,5,3,5,8.0,,"Pros: It's a very easy system to order your tickets. Immediatly after order you can choose some coins for drinks. It's smart because the row inside the festival is most of the time very long.

Your ticket is in your mailbox in a few seconde!",Cons: For now nothing because everything worked well,Overall: For me it's a good experience. I would definitly order again,
Satisfied,Verified Reviewer,Consulent,"Design, Self-employed",Source: Capterra,NO,Source: Capterra,"Apr 15, 2019",5,5,5,5,5,10.0,,"Pros: It is easy to use, it is very fast and the customer service is very comforting.",Cons: I don't have anything bad to say. It's very nice.,Overall: I have bought a ticket within 2 minutes. It's very nice.,
Ticket sale HAND festival,Verified Reviewer,Consulent,"Retail, 1001-5000 employees",Source: Capterra,NO,Source: Capterra,"May 22, 2019",4,5,4,4,4,8.0,,Pros: I think that Eventix is very easy to use and clear for new users.,Cons: The click button to select your amount of tickets. *The design is not optimal for the user experience. When you select and see anything like a 'X' or 'V' its more effective to realize that you select your ticket.,Overall: I cant answere this because I only used Eventix for buying my tickets.,
Easy purchase of music festival tickets,Cheryl L.,Student,"Medical Practice, 51-200 employees",Used the software for: 2+ years,NGC,Source: Capterra,"Jan 23, 2019",5,5,5,5,5,10.0,,"Pros: Never had any issues with ordering tickets. Seemed streamlined, straight forward, and clear.",Cons: Never had any issues and have never heard negative comments about them either,,
Fast and easy,Patricia J.,Dancer,"Performing Arts, Self-employed",Review is based on a free trial,NO,Source: Capterra,"Feb 15, 2019",5,5,5,5,5,10.0,,"Pros: It was al clear and really fast. Some sites are really unclear and slow, this one really wasn't. I trust this site with payments. It is also a calm site what is really nice so you can keep control over everything",Cons: Not really something to be honest. Its just nice,Overall: This was my first time trying it. I will definitely try again in the future,
Event Creation on the Go,Mamta K.,Business Head,"Arts and Crafts, 1-10 employees",Used the software for: 6-12 months,NGC,Source: Capterra,"Oct 14, 2018",4,4,3,4,4,8.0,,Pros: I like the most is that i can create an Event and publish it everywhere even on social Networks.,"Cons: As there is some lack of seat outline and designs, But overall easy to use.",,
